date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:19	399027/399027	---M--	200	added ('OK')	image/jpeg	etag:%22616b3-63c82345-4fcb91db528f64ba;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/footer2-bg.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/footer2-bg.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index-3.html)
15:29:20	3879/3879	---M--	200	added ('OK')	image/png	etag:%22f27-63c82345-3f96f20347cbaaa9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/service-post-shape.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/service-post-shape.png	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:20	199561/199561	---M--	200	added ('OK')	image/jpeg	etag:%2230b89-63c82345-1a671886d2d10b20;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/footer1-bg.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/footer1-bg.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/about.html)
15:29:20	67162/67162	---M--	200	added ('OK')	image/jpeg	etag:%221065a-63c82345-7388a4e87ee901b2;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/service2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/service2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:20	72638/72638	---M--	200	added ('OK')	image/jpeg	etag:%2211bbe-63c82345-d4f009c153bb4b09;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/service3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/service3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:21	59152/59152	---M--	200	added ('OK')	image/jpeg	etag:%22e710-63c82345-70915b96cb15b59a;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/service4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/service4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:21	75839/75839	---M--	200	added ('OK')	image/jpeg	etag:%221283f-63c82345-e347ddf250881000;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/service5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/service5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:21	72618/72618	---M--	200	added ('OK')	image/jpeg	etag:%2211baa-63c82345-ca1e529f1e55e0b6;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/service6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/service6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:22	29555/29555	---M--	200	added ('OK')	image/jpeg	etag:%227373-63c82345-1536f632e29e689e;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:22	48020/48020	---M--	200	added ('OK')	image/jpeg	etag:%22bb94-63c82345-9c2c3f5cc57183b9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:22	50567/50567	---M--	200	added ('OK')	image/jpeg	etag:%22c587-63c82345-b128f2b5612063b9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/feature/feature3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/services.html)
15:29:22	110481/110481	---M--	200	added ('OK')	image/jpeg	etag:%221af91-63c82345-39afa3230cc01084;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/details-main-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/details-main-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/service-details.html)
15:29:23	55925/55925	---M--	200	added ('OK')	image/jpeg	etag:%22da75-63c82345-5260b2c638af579f;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/sidebar-cta-bg.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/sidebar-cta-bg.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/service-details.html)
15:29:24	269463/269463	---M--	200	added ('OK')	image/jpeg	etag:%2241c97-63c82345-d45da332b0ad0e48;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:24	79106/79106	---M--	200	added ('OK')	image/jpeg	etag:%2213502-63c82345-c4b112b9d261b0b5;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:24	101860/101860	---M--	200	added ('OK')	image/jpeg	etag:%2218de4-63c82345-9c3a91d87bb100f9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:25	214697/214697	---M--	200	added ('OK')	image/jpeg	etag:%22346a9-63c82345-d71c4ea0bebc1b28;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:25	92901/92901	---M--	200	added ('OK')	image/jpeg	etag:%2216ae5-63c82345-752043613f0b50df;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:26	61947/61947	---M--	200	added ('OK')	image/jpeg	etag:%22f1fb-63c82345-c90d7ba93547ecda;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:26	100508/100508	---M--	200	added ('OK')	image/jpeg	etag:%221889c-63c82345-38105e2693925aeb;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:26	77991/77991	---M--	200	added ('OK')	image/jpeg	etag:%22130a7-63c82345-977094c25b320e98;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:26	48135/48135	---M--	200	added ('OK')	image/jpeg	etag:%22bc07-63c82345-e5a7c438ca914c5c;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery8.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery8.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:26	220075/220075	---M--	200	added ('OK')	image/jpeg	etag:%2235bab-63c82345-7bb6e68e288bbd29;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery7.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/army/gallery7.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:27	84674/84674	---M--	200	added ('OK')	image/jpeg	etag:%2214ac2-63c82345-e50c389bd69f5acf;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:27	32867/32867	---M--	200	added ('OK')	image/jpeg	etag:%228063-63c82345-eebb84d8860f4a6c;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:27	33621/33621	---M--	200	added ('OK')	image/jpeg	etag:%228355-63c82345-7ebfb63a8b293a5f;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:28	39157/39157	---M--	200	added ('OK')	image/jpeg	etag:%2298f5-63c82345-931df2a7af59f5a8;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:28	53917/53917	---M--	200	added ('OK')	image/jpeg	etag:%22d29d-63c82345-ef2496cf8f517a39;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:28	73876/73876	---M--	200	added ('OK')	image/jpeg	etag:%2212094-63c82345-88db5a2ba833ac6d;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery7.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery7.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:28	32703/32703	---M--	200	added ('OK')	image/jpeg	etag:%227fbf-63c82345-ffaef3110f23479b;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:29	53285/53285	---M--	200	added ('OK')	image/jpeg	etag:%22d025-63c82345-f054004d7944e00b;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:29	48782/48782	---M--	200	added ('OK')	image/jpeg	etag:%22be8e-63c82345-d152d8af2f206a25;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:29	51969/51969	---M--	200	added ('OK')	image/jpeg	etag:%22cb01-63c82345-265ccc89894cf312;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:29	36420/36420	---M--	200	added ('OK')	image/jpeg	etag:%228e44-63c82345-3d89dbe7e1ab87e1;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:30	15738/15738	---M--	200	added ('OK')	image/jpeg	etag:%223d7a-63c82345-18d612cd0c5acbb3;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:30	32299/32299	---M--	200	added ('OK')	image/jpeg	etag:%227e2b-63c82345-5e563c0f79d50642;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:30	59242/59242	---M--	200	added ('OK')	image/jpeg	etag:%22e76a-63c82345-3a2f79b1af5105e0;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:31	40475/40475	---M--	200	added ('OK')	image/jpeg	etag:%229e1b-63c82345-917ecbba43c6628b;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:31	31503/31503	---M--	200	added ('OK')	image/jpeg	etag:%227b0f-63c82345-a3f3a67241d8d951;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:31	19526/19526	---M--	200	added ('OK')	image/jpeg	etag:%224c46-63c82345-51f22bbd8d74308d;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery7.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery7.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:31	22599/22599	---M--	200	added ('OK')	image/jpeg	etag:%225847-63c82345-d0494f823df3488e;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery8.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery8.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:32	44448/44448	---M--	200	added ('OK')	image/jpeg	etag:%22ada0-63c82345-9f863d1f2767ee8d;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:32	59017/59017	---M--	200	added ('OK')	image/jpeg	etag:%22e689-63c82345-d74106481afad7aa;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:32	33901/33901	---M--	200	added ('OK')	image/jpeg	etag:%22846d-63c82345-6a51b9a12aff60a2;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:33	31127/31127	---M--	200	added ('OK')	image/jpeg	etag:%227997-63c82345-367989b1c1a4cb3b;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:33	54538/54538	---M--	200	added ('OK')	image/jpeg	etag:%22d50a-63c82345-fd0ad68ab8d4bb60;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:33	163747/163747	---M--	200	added ('OK')	image/jpeg	etag:%2227fa3-63c82345-3b0c74ca4d3905ce;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:33	52173/52173	---M--	200	added ('OK')	image/jpeg	etag:%22cbcd-63c82345-2f2ad0b1f9771976;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery7.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery7.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:34	48752/48752	---M--	200	added ('OK')	image/jpeg	etag:%22be70-63c82345-8d56bac6aff352ec;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery8.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/fire/gallery8.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/gallery.html)
15:29:34	56961/56961	---M--	200	added ('OK')	image/jpeg	etag:%22de81-63c82345-2e15bce6b54c4a25;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/team.html)
15:29:34	56947/56947	---M--	200	added ('OK')	image/jpeg	etag:%22de73-63c82345-15fa44f4bd0966ed;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/team.html)
15:29:35	55267/55267	---M--	200	added ('OK')	image/jpeg	etag:%22d7e3-63c82345-5034e57ec16280d9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-5.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-5.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/team.html)
15:29:35	62233/62233	---M--	200	added ('OK')	image/jpeg	etag:%22f319-63c82345-8a56afc2f557a096;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-6.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/team/team-m-6.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/team.html)
15:29:35	122591/122591	---M--	200	added ('OK')	image/jpeg	etag:%221dedf-63c82345-d5384ba04999803b;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/team-flying.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/team-flying.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/team.html)
15:29:35	126656/126656	---M--	200	added ('OK')	image/jpeg	etag:%221eec0-63c82345-fa2491bfbfe58e40;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/donation/donation-thumb.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/donation/donation-thumb.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/donation.html)
15:29:36	283277/283277	---M--	200	added ('OK')	image/png	etag:%224528d-63c82345-6facebd8227d872c;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/donation-thumb-bg.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/donation-thumb-bg.png	(from https://codeskdhaka.com/html/armado-prev/armado/donation.html)
15:29:36	40176/40176	---M--	200	added ('OK')	image/png	etag:%229cf0-63c82345-d877b88b607c4b38;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/donation-box.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/donation-box.png	(from https://codeskdhaka.com/html/armado-prev/armado/donation.html)
15:29:36	180937/180937	---M--	200	added ('OK')	image/jpeg	etag:%222c2c9-63c82345-6282643e6fcd485a;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/video/video-thumb2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/faq.html)
15:29:37	21024/21024	---M--	200	added ('OK')	image/png	etag:%225220-63c82345-4e56ece33c7648d;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/error-404.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/error-404.png	(from https://codeskdhaka.com/html/armado-prev/armado/error-404.html)
15:29:37	95069/95069	---M--	200	added ('OK')	image/jpeg	etag:%221735d-63c82345-e0332d313ba1eae2;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog.html)
15:29:37	138594/138594	---M--	200	added ('OK')	image/jpeg	etag:%2221d62-63c82345-eaaf18df0e88ee32;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog.html)
15:29:38	64493/64493	---M--	200	added ('OK')	image/jpeg	etag:%22fbed-63c82345-c75aa44c1a9755d9;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog.html)
15:29:38	92827/92827	---M--	200	added ('OK')	image/jpeg	etag:%2216a9b-63c82345-748e7217b3bc4adb;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-8.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-8.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog.html)
15:29:38	81338/81338	---M--	200	added ('OK')	image/jpeg	etag:%2213dba-63c82345-1c2e3cd293626c72;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-9.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-9.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog-2.html)
15:29:39	274444/274444	---M--	200	added ('OK')	image/jpeg	etag:%224300c-63c82345-bb4fb1187caa4404;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-10.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-10.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog-2.html)
15:29:39	53629/53629	---M--	200	added ('OK')	image/jpeg	etag:%22d17d-63c82345-44451981d3cf6aa5;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-sub-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-sub-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog-details.html)
15:29:39	28097/28097	---M--	200	added ('OK')	image/jpeg	etag:%226dc1-63c82345-a0845d7e5acf57a4;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-sub-2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-sub-2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/blog-details.html)
15:29:40	8744/8744	---M--	200	added ('OK')	image/png	etag:%222228-63c82345-ba676a4f4365ca06;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-author.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/blog/blog-author.png	(from https://codeskdhaka.com/html/armado-prev/armado/blog-details.html)
15:29:41	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-acde929f74f0b745;gz%22	https://codeskdhaka.com/html/armado-prev/armado/e	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/e	(from https://codeskdhaka.com/html/armado-prev/armado/assets/js/swiper-bundle.min.js)
15:29:41	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-acde929f74f0b745;gz%22	https://codeskdhaka.com/html/armado-prev/armado/a.params.url	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/a.params.url	(from https://codeskdhaka.com/html/armado-prev/armado/assets/js/swiper-bundle.min.js)
15:29:42	205151/205151	---M-Z	200	added ('OK')	text/css	etag:%223215f-63c82345-5019cd9dc43322a6;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/bootstrap.rtl.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/bootstrap.rtl.css	(from https://codeskdhaka.com/html/armado-prev/armado/assets/js/main.js)
